state,response,coverage,education,employment_status,location_code,policy,renew_offer_type,sales_channel,vehicle_class,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
,,,,,,,,,,5871.175279,33967.0,76.0,0.0,60.0,0.0,8.0,364.8
,,,,,,,,,,3681.978995,77951.0,93.0,28.0,46.0,3.0,1.0,19.668633
,,,,,,,,,,5918.066128,77521.0,73.0,6.0,66.0,0.0,3.0,350.4
,,,,,,,,,,16152.90489,0.0,109.0,12.0,66.0,0.0,2.0,852.460341
,,,,,,,,,,4984.618655,86305.0,62.0,1.0,99.0,0.0,5.0,80.73124
,,,,,,,,,,6637.228238,0.0,92.0,4.0,83.0,2.0,3.0,662.4
,,,,,,,,,,5979.724161,57693.0,76.0,16.0,56.0,0.0,3.0,547.2
,,,,,,,,,,7736.457821,0.0,112.0,6.0,37.0,3.0,7.0,78.975117
,,,,,,,,,,5644.474853,33137.0,74.0,16.0,8.0,0.0,4.0,472.500375
,,,,,,,,,,6944.739992,0.0,68.0,24.0,31.0,0.0,2.0,489.6
,,,,,,,,,,13979.09014,33617.0,117.0,6.0,12.0,0.0,2.0,761.722334
,,,,,,,,,,2395.968567,38460.0,61.0,11.0,98.0,0.0,1.0,191.365686
,,,,,,,,,,2387.858281,0.0,67.0,23.0,88.0,0.0,1.0,482.4
,,,,,,,,,,4883.335068,40171.0,123.0,13.0,23.0,0.0,1.0,576.880144
,,,,,,,,,,2491.317024,36631.0,62.0,30.0,77.0,0.0,1.0,67.530904
,,,,,,,,,,7372.230729,74335.0,187.0,3.0,4.0,0.0,1.0,896.436023
,,,,,,,,,,12625.27947,79421.0,104.0,2.0,85.0,0.0,2.0,115.126739
,,,,,,,,,,5261.419836,38466.0,68.0,18.0,5.0,0.0,8.0,204.685796
,,,,,,,,,,4895.811925,54495.0,61.0,7.0,3.0,0.0,8.0,182.350945
,,,,,,,,,,4034.926461,0.0,112.0,8.0,28.0,0.0,1.0,806.4
,,,,,,,,,,17497.52201,0.0,73.0,9.0,94.0,0.0,2.0,350.4
,,,,,,,,,,10569.62547,45776.0,89.0,2.0,17.0,0.0,2.0,95.95081
,,,,,,,,,,7842.865664,94263.0,98.0,33.0,78.0,0.0,3.0,112.420211
,,,,,,,,,,7942.448548,12181.0,108.0,10.0,19.0,0.0,4.0,591.511506
,,,,,,,,,,17002.02246,97268.0,85.0,23.0,88.0,0.0,2.0,35.278648
,,,,,,,,,,2602.212965,28995.0,67.0,28.0,42.0,0.0,1.0,321.6
,,,,,,,,,,4112.841668,25030.0,113.0,16.0,97.0,4.0,1.0,542.4
,,,,,,,,,,5213.068893,12613.0,70.0,6.0,81.0,0.0,3.0,336.0
,,,,,,,,,,2292.791874,0.0,64.0,18.0,30.0,0.0,1.0,460.8
,,,,,,,,,,3933.813993,25927.0,103.0,6.0,20.0,0.0,1.0,674.973614
,,,,,,,,,,9234.277026,0.0,134.0,29.0,43.0,0.0,6.0,643.2
,,,,,,,,,,4650.063763,28215.0,65.0,15.0,26.0,0.0,3.0,468.0
,,,,,,,,,,3954.344534,18375.0,103.0,8.0,50.0,0.0,1.0,535.080276
,,,,,,,,,,6953.952351,43221.0,87.0,33.0,51.0,0.0,7.0,398.735257
,,,,,,,,,,2876.775085,0.0,84.0,4.0,29.0,0.0,1.0,849.011958
,,,,,,,,,,6265.343299,0.0,84.0,18.0,25.0,1.0,4.0,481.025786
,,,,,,,,,,3145.456489,52082.0,79.0,2.0,47.0,0.0,1.0,379.2
,,,,,,,,,,2688.878609,50719.0,68.0,10.0,28.0,0.0,1.0,394.248334
,,,,,,,,,,4749.127521,0.0,123.0,33.0,35.0,0.0,1.0,590.4
,,,,,,,,,,8364.502793,0.0,110.0,7.0,40.0,0.0,5.0,528.0
,,,,,,,,,,3450.328786,39248.0,87.0,27.0,22.0,0.0,1.0,386.765125
,,,,,,,,,,2935.838245,0.0,82.0,11.0,35.0,0.0,1.0,590.4
,,,,,,,,,,2772.502139,68463.0,70.0,19.0,67.0,1.0,1.0,336.0
,,,,,,,,,,3963.40327,38096.0,99.0,3.0,28.0,0.0,1.0,475.2
,,,,,,,,,,8062.546117,42124.0,101.0,3.0,78.0,0.0,6.0,484.8
,,,,,,,,,,7805.31287,21073.0,106.0,25.0,54.0,1.0,3.0,508.8
,,,,,,,,,,4855.773614,24149.0,61.0,15.0,10.0,0.0,3.0,292.8
,,,,,,,,,,2886.451602,10312.0,78.0,10.0,63.0,0.0,1.0,486.278557
,,,,,,,,,,2724.430809,0.0,77.0,15.0,31.0,0.0,1.0,404.82483
,,,,,,,,,,9976.24549,74115.0,63.0,24.0,24.0,0.0,2.0,275.349481
,,,,,,,,,,3755.260251,34624.0,95.0,28.0,66.0,0.0,1.0,270.370335
,,,,,,,,,,9642.214529,36108.0,128.0,5.0,35.0,2.0,9.0,614.4
,,,,,,,,,,4573.998134,0.0,127.0,22.0,53.0,0.0,1.0,914.4
,,,,,,,,,,4017.055485,0.0,118.0,23.0,54.0,0.0,1.0,959.849922
,,,,,,,,,,12052.88693,43184.0,102.0,6.0,81.0,0.0,2.0,376.836888
,,,,,,,,,,2525.419695,0.0,67.0,9.0,37.0,0.0,1.0,146.301396
,,,,,,,,,,8207.777598,35349.0,102.0,7.0,2.0,0.0,4.0,489.6
,,,,,,,,,,4569.8758,0.0,124.0,32.0,75.0,0.0,1.0,250.723005
,,,,,,,,,,16979.79757,35095.0,73.0,25.0,56.0,0.0,2.0,525.6
,,,,,,,,,,18061.91837,13164.0,70.0,0.0,45.0,0.0,2.0,75.393383
,,,,,,,,,,5191.047011,0.0,141.0,7.0,32.0,0.0,1.0,676.8
,,,,,,,,,,6271.315156,94880.0,79.0,18.0,73.0,3.0,3.0,347.595108
,,,,,,,,,,4619.449922,95301.0,114.0,34.0,43.0,0.0,1.0,547.2
,,,,,,,,,,8571.480718,56202.0,107.0,19.0,33.0,0.0,8.0,513.511091
,,,,,,,,,,3245.479985,35592.0,82.0,34.0,38.0,0.0,1.0,496.805418
,,,,,,,,,,12489.21197,0.0,113.0,4.0,13.0,0.0,2.0,542.4
,,,,,,,,,,3799.746262,0.0,102.0,1.0,99.0,0.0,1.0,489.6
,,,,,,,,,,10004.74874,0.0,89.0,6.0,55.0,0.0,2.0,640.8
,,,,,,,,,,5577.669457,11097.0,73.0,26.0,50.0,0.0,4.0,350.4
,,,,,,,,,,16705.10312,74900.0,208.0,31.0,63.0,0.0,6.0,998.4
,,,,,,,,,,3708.811428,23393.0,95.0,26.0,37.0,0.0,1.0,456.0
,,,,,,,,,,7203.133626,0.0,95.0,3.0,29.0,0.0,9.0,149.843223
,,,,,,,,,,2649.658715,0.0,73.0,3.0,93.0,0.0,1.0,350.4
,,,,,,,,,,6991.614179,66346.0,87.0,15.0,7.0,1.0,4.0,78.179743
,,,,,,,,,,3380.712383,58109.0,86.0,9.0,6.0,0.0,1.0,412.8
,,,,,,,,,,7416.466665,0.0,69.0,6.0,52.0,0.0,2.0,238.057939
,,,,,,,,,,5605.380417,21171.0,72.0,2.0,40.0,0.0,3.0,345.6
,,,,,,,,,,13749.37083,82753.0,114.0,3.0,42.0,0.0,2.0,264.666921
,,,,,,,,,,2203.588481,0.0,64.0,8.0,12.0,0.0,1.0,757.206098
,,,,,,,,,,3369.71211,39754.0,85.0,2.0,35.0,0.0,1.0,62.282034
,,,,,,,,,,7296.493236,0.0,67.0,29.0,88.0,0.0,2.0,321.6
,,,,,,,,,,7840.646748,0.0,76.0,17.0,34.0,1.0,2.0,364.8
,,,,,,,,,,14837.50253,0.0,70.0,18.0,46.0,0.0,2.0,712.619939
,,,,,,,,,,7441.004843,91915.0,186.0,0.0,91.0,0.0,1.0,93.56694
,,,,,,,,,,11981.98481,21514.0,62.0,0.0,59.0,0.0,2.0,257.248789
,,,,,,,,,,4163.04081,43276.0,104.0,16.0,11.0,0.0,1.0,499.2
,,,,,,,,,,8054.982035,75531.0,102.0,2.0,13.0,0.0,4.0,489.6
,,,,,,,,,,4048.722426,0.0,118.0,9.0,26.0,0.0,1.0,566.4
,,,,,,,,,,10288.92495,96337.0,127.0,19.0,12.0,0.0,3.0,609.6
,,,,,,,,,,16468.22079,0.0,63.0,4.0,52.0,0.0,2.0,685.12694
,,,,,,,,,,5167.357134,30376.0,66.0,26.0,16.0,0.0,6.0,316.8
,,,,,,,,,,5757.442258,88997.0,72.0,9.0,71.0,0.0,3.0,174.041566
,,,,,,,,,,2487.777024,69236.0,63.0,31.0,83.0,1.0,1.0,110.868874
,,,,,,,,,,14594.45235,27627.0,63.0,10.0,43.0,0.0,2.0,453.6
,,,,,,,,,,5320.343098,77524.0,68.0,12.0,95.0,3.0,6.0,64.799325
,,,,,,,,,,2442.200921,75449.0,61.0,3.0,31.0,0.0,1.0,130.775164
,,,,,,,,,,5142.389806,35666.0,131.0,12.0,76.0,0.0,1.0,312.110029
,,,,,,,,,,2511.944048,17658.0,65.0,10.0,44.0,0.0,1.0,312.0
,,,,,,,,,,2629.315549,0.0,71.0,0.0,44.0,0.0,1.0,340.8
,,,,,,,,,,2449.128459,20567.0,72.0,24.0,76.0,4.0,1.0,345.6
,,,,,,,,,,4061.997378,30061.0,104.0,4.0,22.0,0.0,1.0,499.2
,,,,,,,,,,5252.511788,0.0,74.0,32.0,62.0,0.0,3.0,532.8
,,,,,,,,,,4372.194536,20354.0,116.0,23.0,0.0,0.0,1.0,556.8
,,,,,,,,,,15320.21872,36637.0,192.0,28.0,52.0,0.0,3.0,921.6
,,,,,,,,,,9657.579498,0.0,131.0,34.0,61.0,0.0,9.0,628.8
,,,,,,,,,,2472.469209,63860.0,62.0,26.0,81.0,0.0,1.0,208.598246
,,,,,,,,,,6191.402312,0.0,199.0,4.0,29.0,3.0,1.0,955.2
,,,,,,,,,,13583.6249,58544.0,114.0,19.0,48.0,0.0,2.0,769.788818
,,,,,,,,,,2952.581331,57248.0,74.0,31.0,17.0,0.0,1.0,355.2
,,,,,,,,,,4949.389491,0.0,134.0,15.0,3.0,0.0,1.0,964.8
,,,,,,,,,,8209.924674,66037.0,69.0,2.0,83.0,0.0,2.0,69.004181
,,,,,,,,,,4170.687348,29462.0,107.0,28.0,23.0,1.0,1.0,513.6
,,,,,,,,,,2858.087414,27382.0,71.0,33.0,35.0,0.0,1.0,134.104322
,,,,,,,,,,6282.082435,32311.0,79.0,10.0,23.0,0.0,3.0,207.289724
,,,,,,,,,,2776.842204,23830.0,76.0,24.0,22.0,1.0,1.0,364.8
,,,,,,,,,,14194.15441,88178.0,70.0,32.0,78.0,0.0,2.0,336.0
,,,,,,,,,,9726.551005,72236.0,80.0,2.0,29.0,0.0,2.0,518.064733
,,,,,,,,,,8099.466122,0.0,112.0,19.0,42.0,0.0,6.0,438.812143
,,,,,,,,,,5020.473987,67890.0,63.0,23.0,26.0,0.0,3.0,174.08854
,,,,,,,,,,4834.710493,38713.0,66.0,31.0,69.0,4.0,6.0,316.8
,,,,,,,,,,17625.53763,77803.0,63.0,30.0,18.0,0.0,2.0,217.554695
,,,,,,,,,,4502.207001,46402.0,113.0,7.0,2.0,0.0,1.0,476.385575
,,,,,,,,,,10570.7888,92044.0,132.0,7.0,77.0,0.0,3.0,617.288574
,,,,,,,,,,10614.64457,16040.0,96.0,29.0,93.0,0.0,2.0,611.476898
,,,,,,,,,,11436.42994,0.0,135.0,12.0,84.0,4.0,2.0,980.52817
,,,,,,,,,,4458.113369,17622.0,65.0,1.0,36.0,1.0,3.0,312.0
,,,,,,,,,,5169.49937,12430.0,73.0,22.0,13.0,0.0,4.0,350.4
,,,,,,,,,,7840.165778,58414.0,210.0,7.0,24.0,2.0,1.0,1008.0
,,,,,,,,,,5638.046345,70492.0,70.0,29.0,82.0,0.0,7.0,328.362698
,,,,,,,,,,7680.147853,68229.0,96.0,11.0,41.0,0.0,5.0,460.8
,,,,,,,,,,8409.067687,33397.0,106.0,31.0,15.0,0.0,5.0,508.8
,,,,,,,,,,12341.83389,72503.0,106.0,29.0,99.0,0.0,2.0,295.821353
,,,,,,,,,,2611.128028,90349.0,64.0,31.0,77.0,0.0,1.0,435.7186
,,,,,,,,,,6081.481291,0.0,87.0,24.0,23.0,0.0,7.0,626.4
,,,,,,,,,,4416.345862,25480.0,117.0,26.0,49.0,3.0,1.0,486.545439
,,,,,,,,,,10932.21496,72462.0,68.0,8.0,70.0,0.0,2.0,272.737308
,,,,,,,,,,5427.174517,27677.0,72.0,10.0,82.0,1.0,3.0,345.6
,,,,,,,,,,6190.316839,25743.0,79.0,13.0,63.0,0.0,8.0,596.2476
,,,,,,,,,,4523.752381,74935.0,112.0,15.0,62.0,0.0,1.0,192.859737
,,,,,,,,,,2482.38724,0.0,71.0,13.0,50.0,0.0,1.0,511.2
,,,,,,,,,,6903.946532,15921.0,92.0,9.0,12.0,1.0,4.0,571.549745
,,,,,,,,,,8482.456771,29628.0,106.0,29.0,45.0,0.0,9.0,763.2
,,,,,,,,,,8490.284985,28677.0,78.0,3.0,30.0,0.0,2.0,131.515739
,,,,,,,,,,8886.610685,87094.0,113.0,20.0,17.0,1.0,5.0,64.894362
,,,,,,,,,,4670.953723,0.0,64.0,25.0,89.0,0.0,4.0,181.810486
,,,,,,,,,,10209.9339,43736.0,128.0,0.0,88.0,0.0,3.0,614.4
,,,,,,,,,,4118.588554,69379.0,103.0,14.0,79.0,0.0,1.0,494.4
,,,,,,,,,,7409.586372,80415.0,62.0,24.0,15.0,0.0,2.0,281.372658
,,,,,,,,,,3803.79853,26050.0,97.0,4.0,51.0,0.0,1.0,465.6
,,,,,,,,,,12157.32992,57449.0,103.0,6.0,28.0,0.0,2.0,494.4
,,,,,,,,,,8219.358756,28445.0,103.0,18.0,72.0,0.0,6.0,427.762841
,,,,,,,,,,4803.24007,37313.0,62.0,34.0,39.0,0.0,6.0,246.57631
,,,,,,,,,,10865.86075,0.0,110.0,27.0,48.0,1.0,2.0,1066.913401
,,,,,,,,,,3425.73115,29194.0,89.0,28.0,31.0,0.0,1.0,424.466821
,,,,,,,,,,8609.158215,79090.0,107.0,2.0,74.0,0.0,3.0,289.040734
,,,,,,,,,,4605.036646,22571.0,63.0,29.0,51.0,0.0,9.0,302.4
,,,,,,,,,,18634.72656,0.0,139.0,16.0,33.0,0.0,2.0,1066.63167
,,,,,,,,,,3465.52691,48744.0,86.0,3.0,59.0,0.0,1.0,412.8
,,,,,,,,,,2478.180205,0.0,71.0,24.0,32.0,0.0,1.0,511.2
,,,,,,,,,,5792.439588,29530.0,74.0,31.0,79.0,0.0,4.0,222.478994
,,,,,,,,,,5548.031892,67798.0,69.0,1.0,78.0,0.0,9.0,331.2
,,,,,,,,,,3443.301126,16208.0,93.0,22.0,20.0,0.0,1.0,446.4
,,,,,,,,,,4529.072491,94757.0,112.0,0.0,25.0,0.0,1.0,5.453269
,,,,,,,,,,5597.12496,37995.0,139.0,16.0,50.0,0.0,1.0,667.2
,,,,,,,,,,2616.613903,72302.0,66.0,6.0,27.0,0.0,1.0,316.8
,,,,,,,,,,10506.88413,37934.0,137.0,2.0,58.0,1.0,8.0,385.440163
,,,,,,,,,,10758.65568,19382.0,94.0,31.0,18.0,0.0,2.0,676.8
,,,,,,,,,,5498.661301,33191.0,70.0,9.0,80.0,0.0,9.0,443.53718
,,,,,,,,,,2791.880258,72389.0,70.0,3.0,76.0,0.0,1.0,206.158416
,,,,,,,,,,5176.157299,91475.0,64.0,28.0,35.0,0.0,3.0,73.295606
,,,,,,,,,,8166.878898,0.0,111.0,2.0,29.0,0.0,3.0,799.2
,,,,,,,,,,4267.076892,43682.0,107.0,12.0,73.0,0.0,1.0,148.003496
,,,,,,,,,,5217.513287,39854.0,66.0,6.0,4.0,0.0,7.0,261.930545
,,,,,,,,,,7807.216137,52162.0,99.0,1.0,63.0,0.0,4.0,251.152889
,,,,,,,,,,5058.927182,0.0,134.0,32.0,27.0,0.0,1.0,643.2
,,,,,,,,,,11533.96706,85339.0,95.0,6.0,43.0,0.0,2.0,392.7457
,,,,,,,,,,5073.282126,57709.0,125.0,10.0,26.0,0.0,1.0,600.0
,,,,,,,,,,4636.54647,26802.0,66.0,7.0,43.0,1.0,5.0,316.8
,,,,,,,,,,5296.838482,0.0,73.0,33.0,44.0,0.0,3.0,152.080908
,,,,,,,,,,6273.911874,18577.0,86.0,21.0,76.0,0.0,6.0,412.8
,,,,,,,,,,8002.308333,0.0,107.0,3.0,65.0,0.0,3.0,513.6
,,,,,,,,,,4723.821588,21546.0,119.0,20.0,66.0,1.0,1.0,625.395925
,,,,,,,,,,8436.350708,49182.0,70.0,6.0,86.0,0.0,2.0,165.410515
,,,,,,,,,,7153.208425,32238.0,91.0,15.0,80.0,0.0,4.0,439.781453
,,,,,,,,,,6990.691643,0.0,68.0,24.0,2.0,0.0,2.0,326.4
,,,,,,,,,,6375.079233,98118.0,83.0,28.0,68.0,3.0,3.0,398.4
,,,,,,,,,,4971.727892,49161.0,63.0,16.0,41.0,2.0,3.0,171.746945
,,,,,,,,,,7611.949286,90252.0,95.0,1.0,77.0,0.0,7.0,122.924197
,,,,,,,,,,2422.194555,25036.0,61.0,11.0,30.0,1.0,1.0,292.8
,,,,,,,,,,4647.423581,28314.0,121.0,21.0,37.0,0.0,1.0,580.8
,,,,,,,,,,7765.228166,56337.0,97.0,26.0,25.0,0.0,3.0,465.6
,,,,,,,,,,6189.443994,99074.0,77.0,4.0,40.0,1.0,9.0,208.38907
,,,,,,,,,,3520.696547,31708.0,94.0,3.0,43.0,1.0,1.0,451.2
,,,,,,,,,,2678.457672,0.0,83.0,3.0,85.0,1.0,1.0,398.4
,,,,,,,,,,6274.564531,0.0,67.0,23.0,39.0,1.0,2.0,431.32052
,,,,,,,,,,4650.063763,28215.0,65.0,15.0,26.0,0.0,3.0,468.0
,,,,,,,,,,12010.93726,0.0,119.0,3.0,24.0,0.0,2.0,856.8
,,,,,,,,,,10193.77423,21119.0,128.0,1.0,79.0,0.0,4.0,614.4
,,,,,,,,,,15862.17507,0.0,66.0,14.0,16.0,0.0,2.0,475.2
,,,,,,,,,,17254.03699,0.0,69.0,33.0,49.0,1.0,2.0,331.2
,,,,,,,,,,5294.230247,0.0,70.0,9.0,19.0,0.0,3.0,20.521312
,,,,,,,,,,6274.447705,13662.0,85.0,29.0,37.0,0.0,3.0,408.0
,,,,,,,,,,8007.399376,0.0,112.0,12.0,93.0,0.0,3.0,537.6
,,,,,,,,,,2666.976685,79251.0,67.0,10.0,32.0,1.0,1.0,321.6
,,,,,,,,,,18572.01022,51294.0,116.0,19.0,45.0,0.0,2.0,113.237624
,,,,,,,,,,6595.101921,0.0,105.0,2.0,38.0,2.0,7.0,847.717402
,,,,,,,,,,2243.473907,0.0,62.0,34.0,71.0,0.0,1.0,675.468453
,,,,,,,,,,7423.929008,0.0,107.0,27.0,27.0,0.0,9.0,513.6
,,,,,,,,,,4627.090729,29124.0,129.0,15.0,41.0,4.0,1.0,619.2
,,,,,,,,,,4413.255399,0.0,65.0,19.0,33.0,0.0,3.0,312.0
,,,,,,,,,,3163.283136,97266.0,79.0,29.0,84.0,0.0,1.0,546.052144
,,,,,,,,,,4908.124429,48207.0,63.0,28.0,85.0,2.0,8.0,164.974886
,,,,,,,,,,7850.590399,0.0,69.0,5.0,78.0,0.0,2.0,331.2
,,,,,,,,,,3210.417377,0.0,88.0,3.0,8.0,0.0,1.0,325.917598
,,,,,,,,,,5387.40977,97316.0,67.0,13.0,18.0,0.0,7.0,309.076476
,,,,,,,,,,2472.469209,63860.0,62.0,26.0,81.0,0.0,1.0,208.598246
,,,,,,,,,,5403.586356,72633.0,67.0,28.0,91.0,0.0,8.0,155.761761
,,,,,,,,,,7627.431532,60479.0,96.0,1.0,44.0,0.0,3.0,85.155359
,,,,,,,,,,7540.390159,0.0,68.0,24.0,42.0,0.0,2.0,519.757811
,,,,,,,,,,2617.704041,14151.0,72.0,5.0,41.0,1.0,1.0,345.6
,,,,,,,,,,7212.143863,75891.0,61.0,1.0,5.0,0.0,2.0,61.285525
,,,,,,,,,,5677.642084,53078.0,73.0,1.0,10.0,0.0,5.0,764.221884
,,,,,,,,,,2960.567044,92070.0,74.0,16.0,1.0,0.0,1.0,368.669336
,,,,,,,,,,2446.681538,44509.0,61.0,8.0,68.0,0.0,1.0,226.731454
,,,,,,,,,,7659.71722,0.0,73.0,22.0,93.0,0.0,2.0,525.6
,,,,,,,,,,4533.733641,91967.0,113.0,4.0,74.0,0.0,1.0,156.736745
,,,,,,,,,,2355.281389,0.0,63.0,20.0,5.0,0.0,1.0,302.4
,,,,,,,,,,14316.84569,97379.0,119.0,10.0,62.0,0.0,2.0,354.764801
,,,,,,,,,,8129.511,0.0,119.0,3.0,11.0,1.0,8.0,729.405742
,,,,,,,,,,17817.46464,0.0,68.0,4.0,71.0,0.0,2.0,256.916302
,,,,,,,,,,4606.26977,0.0,72.0,8.0,14.0,2.0,8.0,518.4
,,,,,,,,,,15114.40241,28513.0,100.0,4.0,22.0,1.0,2.0,480.0
,,,,,,,,,,4782.349875,81687.0,61.0,7.0,77.0,0.0,6.0,292.8
,,,,,,,,,,6317.373557,13792.0,87.0,2.0,3.0,2.0,3.0,620.19254
,,,,,,,,,,16224.54182,32184.0,136.0,14.0,91.0,1.0,2.0,266.146673
,,,,,,,,,,9585.501257,26432.0,88.0,19.0,89.0,3.0,2.0,422.4
,,,,,,,,,,10130.93442,59232.0,85.0,6.0,75.0,0.0,2.0,408.0
,,,,,,,,,,7343.52792,0.0,72.0,26.0,12.0,3.0,2.0,345.6
,,,,,,,,,,7699.632103,23577.0,68.0,1.0,67.0,0.0,2.0,91.815153
,,,,,,,,,,5739.823806,0.0,80.0,27.0,88.0,0.0,3.0,848.201438
,,,,,,,,,,3874.86854,26670.0,98.0,23.0,13.0,0.0,1.0,541.229321
,,,,,,,,,,8112.323843,87403.0,68.0,1.0,63.0,0.0,2.0,456.290338
,,,,,,,,,,2707.429536,51455.0,67.0,16.0,85.0,0.0,1.0,11.046789
,,,,,,,,,,5686.961001,30242.0,72.0,30.0,23.0,0.0,3.0,48.288036
,,,,,,,,,,7381.623005,64311.0,62.0,21.0,79.0,0.0,2.0,157.174836
,,,,,,,,,,2724.262292,0.0,70.0,21.0,70.0,0.0,1.0,405.384524
,,,,,,,,,,9075.768214,37722.0,116.0,8.0,23.0,0.0,8.0,158.077504
,,,,,,,,,,2756.543334,42336.0,69.0,12.0,56.0,0.0,1.0,25.605349
,,,,,,,,,,8382.478392,25998.0,71.0,16.0,38.0,0.0,2.0,791.878042
,,,,,,,,,,7868.0982,24887.0,68.0,33.0,6.0,0.0,2.0,326.4
,,,,,,,,,,2851.645994,0.0,82.0,15.0,82.0,0.0,1.0,590.4
,,,,,,,,,,7615.369665,90918.0,64.0,22.0,19.0,0.0,2.0,163.411884
,,,,,,,,,,5658.531248,78834.0,72.0,14.0,20.0,2.0,8.0,345.6
,,,,,,,,,,4307.464888,0.0,62.0,27.0,14.0,0.0,3.0,434.26667
,,,,,,,,,,4820.704584,27872.0,61.0,19.0,78.0,0.0,3.0,186.857059
,,,,,,,,,,8754.16043,24012.0,112.0,30.0,91.0,1.0,3.0,82.211282
,,,,,,,,,,7259.328982,16367.0,94.0,2.0,99.0,0.0,9.0,515.569363
,,,,,,,,,,2675.029491,55479.0,68.0,5.0,7.0,1.0,1.0,117.964245
,,,,,,,,,,3305.129877,40778.0,86.0,1.0,59.0,0.0,1.0,412.8
,,,,,,,,,,3567.503755,0.0,102.0,28.0,11.0,0.0,1.0,660.430456
,,,,,,,,,,3352.87052,95438.0,83.0,25.0,76.0,0.0,1.0,99.223092
,,,,,,,,,,5169.49937,12430.0,73.0,22.0,13.0,0.0,4.0,350.4
,,,,,,,,,,8564.768226,95697.0,107.0,29.0,29.0,0.0,9.0,178.006524
,,,,,,,,,,8028.484649,0.0,74.0,26.0,84.0,0.0,2.0,532.8
,,,,,,,,,,9000.439546,28108.0,114.0,6.0,27.0,0.0,3.0,547.2
,,,,,,,,,,11638.89947,25370.0,102.0,10.0,77.0,0.0,2.0,489.6
,,,,,,,,,,7376.795372,0.0,105.0,31.0,85.0,0.0,5.0,756.0
,,,,,,,,,,7892.088107,28672.0,71.0,14.0,34.0,0.0,2.0,340.8
,,,,,,,,,,5548.031892,67798.0,69.0,1.0,78.0,0.0,9.0,331.2
,,,,,,,,,,8319.5292,61367.0,70.0,7.0,85.0,0.0,2.0,498.533231
,,,,,,,,,,13770.97618,59207.0,116.0,23.0,21.0,0.0,2.0,556.8
,,,,,,,,,,5225.253777,67423.0,65.0,24.0,0.0,0.0,9.0,293.308765
,,,,,,,,,,16979.79757,35095.0,73.0,25.0,56.0,0.0,2.0,525.6
,,,,,,,,,,7485.356469,26380.0,96.0,29.0,70.0,0.0,4.0,177.36984
,,,,,,,,,,2639.644171,88731.0,66.0,10.0,72.0,0.0,1.0,148.971857
,,,,,,,,,,8085.448545,61409.0,68.0,30.0,80.0,0.0,2.0,264.040157
,,,,,,,,,,5568.947534,0.0,79.0,21.0,53.0,1.0,7.0,407.440238
,,,,,,,,,,3571.82831,74931.0,89.0,13.0,16.0,0.0,1.0,230.84972
,,,,,,,,,,3350.244285,74770.0,86.0,23.0,10.0,0.0,1.0,412.8
,,,,,,,,,,2716.190293,0.0,95.0,14.0,81.0,5.0,1.0,619.267164
,,,,,,,,,,2272.447229,0.0,71.0,22.0,10.0,1.0,1.0,390.498822
,,,,,,,,,,2849.252467,63326.0,72.0,2.0,34.0,0.0,1.0,361.564021
,,,,,,,,,,5328.320299,0.0,73.0,12.0,42.0,0.0,7.0,794.445585
,,,,,,,,,,4679.977728,21720.0,128.0,5.0,7.0,0.0,1.0,837.905079
,,,,,,,,,,5345.201117,55571.0,135.0,4.0,46.0,0.0,1.0,904.813121
,,,,,,,,,,2437.084486,34759.0,61.0,30.0,84.0,0.0,1.0,302.353842
,,,,,,,,,,4637.544647,0.0,68.0,18.0,81.0,0.0,3.0,352.130674
,,,,,,,,,,8804.584902,38638.0,74.0,5.0,84.0,0.0,2.0,355.2
,,,,,,,,,,2438.689804,80927.0,62.0,25.0,8.0,0.0,1.0,211.660971
,,,,,,,,,,4736.34799,0.0,65.0,33.0,1.0,0.0,3.0,585.454243
,,,,,,,,,,5608.155723,81914.0,70.0,6.0,33.0,0.0,6.0,198.75466
,,,,,,,,,,6465.223746,0.0,92.0,9.0,24.0,0.0,3.0,662.4
,,,,,,,,,,2435.245577,0.0,72.0,28.0,64.0,0.0,1.0,345.6
,,,,,,,,,,2111.993329,0.0,74.0,5.0,75.0,4.0,1.0,369.822544
,,,,,,,,,,2347.591802,0.0,69.0,14.0,10.0,1.0,1.0,757.89114
,,,,,,,,,,3636.561567,25407.0,98.0,2.0,88.0,0.0,1.0,284.239719
,,,,,,,,,,5692.684466,86073.0,70.0,2.0,96.0,0.0,3.0,291.587866
,,,,,,,,,,4041.241758,23818.0,104.0,6.0,1.0,1.0,1.0,499.2
,,,,,,,,,,7756.174223,21326.0,99.0,22.0,9.0,0.0,3.0,632.765462
,,,,,,,,,,3151.16213,18486.0,86.0,24.0,95.0,0.0,1.0,412.8
,,,,,,,,,,7198.415033,10458.0,102.0,11.0,29.0,0.0,4.0,489.6
,,,,,,,,,,5263.921634,82528.0,131.0,10.0,65.0,0.0,1.0,258.036918
,,,,,,,,,,4347.159852,38223.0,112.0,27.0,18.0,2.0,1.0,537.6
,,,,,,,,,,2884.636779,63438.0,72.0,32.0,67.0,0.0,1.0,36.732923
,,,,,,,,,,6906.201903,13432.0,92.0,5.0,82.0,0.0,8.0,610.567945
,,,,,,,,,,4450.220503,26848.0,114.0,10.0,50.0,0.0,1.0,100.557495
